state,timestamp,state_name,state_abbrev,electoral_votes,candidates,votes,expected_votes,precincts_total,precincts_reporting,counties
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Utah,2024-11-06 01:11:53.626000+00:00,Utah,Utah,0,"[{'last_name': 'harris-k', 'votes': 0}, {'last_name': 'trump-d', 'votes': 0}, {'last_name': 'west-c', 'votes': 0}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'oliver-c', 'votes': 0}, {'last_name': 'everylove-l', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}, {'last_name': 'skousen-j', 'votes': 0}]",0,1616640,3105,0,{}
Connecticut,2024-11-06 01:15:41.611000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 2993}, {'last_name': 'trump-d', 'votes': 1293}, {'last_name': 'stein-j', 'votes': 46}, {'last_name': 'kennedy-r', 'votes': 18}, {'last_name': 'oliver-c', 'votes': 7}]",4357,1802413,757,5,{}
Connecticut,2024-11-06 01:23:02.129000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 12004}, {'last_name': 'trump-d', 'votes': 6055}, {'last_name': 'stein-j', 'votes': 182}, {'last_name': 'kennedy-r', 'votes': 87}, {'last_name': 'oliver-c', 'votes': 56}]",18384,1802413,757,17,{}
Connecticut,2024-11-06 01:27:26.055000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 16134}, {'last_name': 'trump-d', 'votes': 8998}, {'last_name': 'stein-j', 'votes': 255}, {'last_name': 'kennedy-r', 'votes': 117}, {'last_name': 'oliver-c', 'votes': 91}]",25595,1802419,757,23,{}
Connecticut,2024-11-06 01:27:26.055000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 16134}, {'last_name': 'trump-d', 'votes': 8998}, {'last_name': 'stein-j', 'votes': 255}, {'last_name': 'kennedy-r', 'votes': 117}, {'last_name': 'oliver-c', 'votes': 91}]",25595,1802419,757,23,{}
Connecticut,2024-11-06 01:36:46.201000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 26177}, {'last_name': 'trump-d', 'votes': 16644}, {'last_name': 'stein-j', 'votes': 453}, {'last_name': 'kennedy-r', 'votes': 223}, {'last_name': 'oliver-c', 'votes': 185}]",43682,1801112,757,39,{}
Connecticut,2024-11-06 01:41:24.570000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 29157}, {'last_name': 'trump-d', 'votes': 18802}, {'last_name': 'stein-j', 'votes': 524}, {'last_name': 'kennedy-r', 'votes': 251}, {'last_name': 'oliver-c', 'votes': 211}]",48945,1797980,757,45,{}
Connecticut,2024-11-06 02:10:48.338000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 60428}, {'last_name': 'trump-d', 'votes': 45737}, {'last_name': 'stein-j', 'votes': 947}, {'last_name': 'kennedy-r', 'votes': 524}, {'last_name': 'oliver-c', 'votes': 498}]",108134,1798052,757,87,{}
Connecticut,2024-11-06 02:33:32.669000+00:00,Connecticut,Conn.,0,"[{'last_name': 'harris-k', 'votes': 88938}, {'last_name': 'trump-d', 'votes': 64668}, {'last_name': 'stein-j', 'votes': 1254}, {'last_name': 'kennedy-r', 'votes': 728}, {'last_name': 'oliver-c', 'votes': 692}]",156280,1798613,757,108,{}
Illinois,2024-11-06 01:15:52.696000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 13224}, {'last_name': 'trump-d', 'votes': 9618}, {'last_name': 'kennedy-r', 'votes': 288}]",23130,6204043,8503,35,{}
Illinois,2024-11-06 01:23:34.904000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 56679}, {'last_name': 'trump-d', 'votes': 32078}, {'last_name': 'kennedy-r', 'votes': 1270}]",90027,6204043,8503,189,{}
Illinois,2024-11-06 01:27:03.129000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 165629}, {'last_name': 'trump-d', 'votes': 104606}, {'last_name': 'kennedy-r', 'votes': 3153}]",273388,6204043,8503,288,{}
Illinois,2024-11-06 01:28:53.166000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 253127}, {'last_name': 'trump-d', 'votes': 177473}, {'last_name': 'kennedy-r', 'votes': 4574}]",435174,6204043,8503,319,{}
Illinois,2024-11-06 01:37:53.744000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 275559}, {'last_name': 'trump-d', 'votes': 193328}, {'last_name': 'kennedy-r', 'votes': 5019}]",473906,6204043,8503,435,{}
Illinois,2024-11-06 01:40:53.871000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 307967}, {'last_name': 'trump-d', 'votes': 236729}, {'last_name': 'kennedy-r', 'votes': 5777}]",550473,6204043,8503,440,{}
Illinois,2024-11-06 02:10:50.862000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 1183087}, {'last_name': 'trump-d', 'votes': 822352}, {'last_name': 'kennedy-r', 'votes': 23646}]",2029085,6204043,8503,2349,{}
Illinois,2024-11-06 02:33:40.417000+00:00,Illinois,Ill.,0,"[{'last_name': 'harris-k', 'votes': 1735673}, {'last_name': 'trump-d', 'votes': 1220930}, {'last_name': 'kennedy-r', 'votes': 38076}]",2994679,6204043,8503,3935,{}
Massachusetts,2024-11-06 01:15:54.185000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 51}, {'last_name': 'trump-d', 'votes': 15}, {'last_name': 'oliver-c', 'votes': 1}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",67,3735029,2390,1,{}
Massachusetts,2024-11-06 01:22:22.353000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 51}, {'last_name': 'trump-d', 'votes': 15}, {'last_name': 'oliver-c', 'votes': 1}, {'last_name': 'stein-j', 'votes': 0}, {'last_name': 'ayyadurai-s', 'votes': 0}, {'last_name': 'de_la_cruz-c', 'votes': 0}]",67,3735029,2390,1,{}
Massachusetts,2024-11-06 01:27:04.900000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 2492}, {'last_name': 'trump-d', 'votes': 1357}, {'last_name': 'stein-j', 'votes': 41}, {'last_name': 'oliver-c', 'votes': 22}, {'last_name': 'de_la_cruz-c', 'votes': 22}, {'last_name': 'ayyadurai-s', 'votes': 20}]",3954,3735019,2390,8,{}
Massachusetts,2024-11-06 01:27:04.900000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 2492}, {'last_name': 'trump-d', 'votes': 1357}, {'last_name': 'stein-j', 'votes': 41}, {'last_name': 'oliver-c', 'votes': 22}, {'last_name': 'de_la_cruz-c', 'votes': 22}, {'last_name': 'ayyadurai-s', 'votes': 20}]",3954,3735019,2390,8,{}
Massachusetts,2024-11-06 01:37:25.522000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 2733}, {'last_name': 'trump-d', 'votes': 1635}, {'last_name': 'stein-j', 'votes': 42}, {'last_name': 'oliver-c', 'votes': 28}, {'last_name': 'ayyadurai-s', 'votes': 25}, {'last_name': 'de_la_cruz-c', 'votes': 23}]",4486,3735019,2390,16,{}
Massachusetts,2024-11-06 01:39:55.540000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 60617}, {'last_name': 'trump-d', 'votes': 18300}, {'last_name': 'stein-j', 'votes': 932}, {'last_name': 'de_la_cruz-c', 'votes': 799}, {'last_name': 'oliver-c', 'votes': 336}, {'last_name': 'ayyadurai-s', 'votes': 301}]",81285,3735019,2390,61,{}
Massachusetts,2024-11-06 02:10:48.632000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 131449}, {'last_name': 'trump-d', 'votes': 47950}, {'last_name': 'stein-j', 'votes': 1741}, {'last_name': 'de_la_cruz-c', 'votes': 1249}, {'last_name': 'oliver-c', 'votes': 844}, {'last_name': 'ayyadurai-s', 'votes': 823}]",184056,3734291,2390,146,{}
Massachusetts,2024-11-06 02:33:39.176000+00:00,Massachusetts,Mass.,0,"[{'last_name': 'harris-k', 'votes': 300598}, {'last_name': 'trump-d', 'votes': 143392}, {'last_name': 'stein-j', 'votes': 3982}, {'last_name': 'oliver-c', 'votes': 2345}, {'last_name': 'ayyadurai-s', 'votes': 2289}, {'last_name': 'de_la_cruz-c', 'votes': 2188}]",454794,3727840,2390,307,{}
New Hampshire,2024-11-06 01:16:02.206000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 73091}, {'last_name': 'trump-d', 'votes': 57324}, {'last_name': 'oliver-c', 'votes': 761}, {'last_name': 'stein-j', 'votes': 657}]",131833,817458,319,48,{}
New Hampshire,2024-11-06 01:22:02.373000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 80854}, {'last_name': 'trump-d', 'votes': 63996}, {'last_name': 'oliver-c', 'votes': 821}, {'last_name': 'stein-j', 'votes': 736}]",146407,819983,319,52,{}
New Hampshire,2024-11-06 01:27:32.953000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 84753}, {'last_name': 'trump-d', 'votes': 69009}, {'last_name': 'oliver-c', 'votes': 891}, {'last_name': 'stein-j', 'votes': 780}]",155433,819983,319,55,{}
New Hampshire,2024-11-06 01:28:22.802000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 87121}, {'last_name': 'trump-d', 'votes': 69738}, {'last_name': 'oliver-c', 'votes': 920}, {'last_name': 'stein-j', 'votes': 792}]",158571,819983,319,56,{}
New Hampshire,2024-11-06 01:37:23.145000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 114333}, {'last_name': 'trump-d', 'votes': 95153}, {'last_name': 'oliver-c', 'votes': 1206}, {'last_name': 'stein-j', 'votes': 1004}]",211696,820222,319,70,{}
New Hampshire,2024-11-06 01:41:28.786000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 119370}, {'last_name': 'trump-d', 'votes': 98867}, {'last_name': 'oliver-c', 'votes': 1259}, {'last_name': 'stein-j', 'votes': 1037}]",220533,820222,319,75,{}
New Hampshire,2024-11-06 02:09:54.580000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 158875}, {'last_name': 'trump-d', 'votes': 129568}, {'last_name': 'oliver-c', 'votes': 1649}, {'last_name': 'stein-j', 'votes': 1390}]",291482,820202,319,95,{}
New Hampshire,2024-11-06 02:29:47.799000+00:00,New Hampshire,N.H.,0,"[{'last_name': 'harris-k', 'votes': 170616}, {'last_name': 'trump-d', 'votes': 141079}, {'last_name': 'oliver-c', 'votes': 1812}, {'last_name': 'stein-j', 'votes': 1516}]",315023,817092,319,106,{}
Kansas,2024-11-06 01:16:06.212000+00:00,Kansas,Kan.,0,"[{'last_name': 'harris-k', 'votes': 46149}, {'last_name': 'trump-d', 'votes': 38377}, {'last_name': 'kennedy-r', 'votes': 777}, {'last_name': 'oliver-c', 'votes': 313}]",85616,1400060,4126,5,{}
Kansas,2024-11-06 01:21:50.175000+00:00,Kansas,Kan.,0,"[{'last_name': 'harris-k', 'votes': 51912}, {'last_name': 'trump-d', 'votes': 47887}, {'last_name': 'kennedy-r', 'votes': 950}, {'last_name': 'oliver-c', 'votes': 360}]",101109,1400060,4126,7,{}
Kansas,2024-11-06 01:25:50.671000+00:00,Kansas,Kan.,0,"[{'last_name': 'harris-k', 'votes': 52222}, {'last_name': 'trump-d', 'votes': 48821}, {'last_name': 'kennedy-r', 'votes': 958}, {'last_name': 'oliver-c', 'votes': 365}]",102366,1400060,4126,8,{}
Kansas,2024-11-06 01:28:00.629000+00:00,Kansas,Kan.,0,"[{'last_name': 'harris-k', 'votes': 52491}, {'last_name': 'trump-d', 'votes': 49447}, {'last_name': 'kennedy-r', 'votes': 973}, {'last_name': 'oliver-c', 'votes': 368}]",103279,1400060,4126,9,{}
Kansas,2024-11-06 01:37:35.676000+00:00,Kansas,Kan.,0,"[{'last_name': 'trump-d', 'votes': 55911}, {'last_name': 'harris-k', 'votes': 55081}, {'last_name': 'kennedy-r', 'votes': 1060}, {'last_name': 'oliver-c', 'votes': 402}]",112454,1400060,4126,14,{}
Kansas,2024-11-06 01:41:35.348000+00:00,Kansas,Kan.,0,"[{'last_name': 'trump-d', 'votes': 74562}, {'last_name': 'harris-k', 'votes': 68396}, {'last_name': 'kennedy-r', 'votes': 1420}, {'last_name': 'oliver-c', 'votes': 561}]",144939,1400060,4126,30,{}
Kansas,2024-11-06 02:09:52.349000+00:00,Kansas,Kan.,0,"[{'last_name': 'harris-k', 'votes': 259338}, {'last_name': 'trump-d', 'votes': 234645}, {'last_name': 'kennedy-r', 'votes': 4813}, {'last_name': 'oliver-c', 'votes': 2430}]",501226,1390672,4126,447,{}
Kansas,2024-11-06 02:33:03.568000+00:00,Kansas,Kan.,0,"[{'last_name': 'harris-k', 'votes': 300698}, {'last_name': 'trump-d', 'votes': 293676}, {'last_name': 'kennedy-r', 'votes': 6178}, {'last_name': 'oliver-c', 'votes': 3058}]",603610,1394676,4126,718,{}
Oklahoma,2024-11-06 01:16:07.285000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 130885}, {'last_name': 'harris-k', 'votes': 73748}, {'last_name': 'kennedy-r', 'votes': 1174}, {'last_name': 'oliver-c', 'votes': 841}, {'last_name': 'garrity-c', 'votes': 480}]",207128,1731015,1984,0,{}
Oklahoma,2024-11-06 01:22:57.580000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 174574}, {'last_name': 'harris-k', 'votes': 105116}, {'last_name': 'kennedy-r', 'votes': 1628}, {'last_name': 'oliver-c', 'votes': 1174}, {'last_name': 'garrity-c', 'votes': 665}]",283157,1731015,1984,2,{}
Oklahoma,2024-11-06 01:26:57.714000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 205471}, {'last_name': 'harris-k', 'votes': 117924}, {'last_name': 'kennedy-r', 'votes': 1935}, {'last_name': 'oliver-c', 'votes': 1370}, {'last_name': 'garrity-c', 'votes': 781}]",327481,1731015,1984,12,{}
Oklahoma,2024-11-06 01:28:58.026000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 210654}, {'last_name': 'harris-k', 'votes': 119132}, {'last_name': 'kennedy-r', 'votes': 1984}, {'last_name': 'oliver-c', 'votes': 1402}, {'last_name': 'garrity-c', 'votes': 794}]",333966,1731015,1984,20,{}
Oklahoma,2024-11-06 01:36:58.149000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 238256}, {'last_name': 'harris-k', 'votes': 129511}, {'last_name': 'kennedy-r', 'votes': 2384}, {'last_name': 'oliver-c', 'votes': 1546}, {'last_name': 'garrity-c', 'votes': 896}]",372593,1731015,1984,117,{}
Oklahoma,2024-11-06 01:41:08.361000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 256043}, {'last_name': 'harris-k', 'votes': 134386}, {'last_name': 'kennedy-r', 'votes': 2645}, {'last_name': 'oliver-c', 'votes': 1642}, {'last_name': 'garrity-c', 'votes': 965}]",395681,1731015,1984,176,{}
Oklahoma,2024-11-06 02:10:42.081000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 561371}, {'last_name': 'harris-k', 'votes': 264389}, {'last_name': 'kennedy-r', 'votes': 7548}, {'last_name': 'oliver-c', 'votes': 4221}, {'last_name': 'garrity-c', 'votes': 2457}]",839986,1728550,1984,984,{}
Oklahoma,2024-11-06 02:33:00.795000+00:00,Oklahoma,Okla.,0,"[{'last_name': 'trump-d', 'votes': 772565}, {'last_name': 'harris-k', 'votes': 350576}, {'last_name': 'kennedy-r', 'votes': 11031}, {'last_name': 'oliver-c', 'votes': 6107}, {'last_name': 'garrity-c', 'votes': 3538}]",1143817,1637027,1984,1475,{}
Rhode Island,2024-11-06 01:16:33.968000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 3690}, {'last_name': 'trump-d', 'votes': 3168}, {'last_name': 'kennedy-r', 'votes': 127}, {'last_name': 'stein-j', 'votes': 67}, {'last_name': 'oliver-c', 'votes': 53}, {'last_name': 'de_la_cruz-c', 'votes': 15}, {'last_name': 'wells-r', 'votes': 4}]",7124,530623,453,12,{}
Rhode Island,2024-11-06 01:23:00.281000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 6193}, {'last_name': 'trump-d', 'votes': 5649}, {'last_name': 'kennedy-r', 'votes': 207}, {'last_name': 'stein-j', 'votes': 99}, {'last_name': 'oliver-c', 'votes': 70}, {'last_name': 'de_la_cruz-c', 'votes': 20}, {'last_name': 'wells-r', 'votes': 12}]",12250,530623,453,35,{}
Rhode Island,2024-11-06 01:27:22.436000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 14875}, {'last_name': 'trump-d', 'votes': 15887}, {'last_name': 'kennedy-r', 'votes': 437}, {'last_name': 'stein-j', 'votes': 201}, {'last_name': 'oliver-c', 'votes': 161}, {'last_name': 'de_la_cruz-c', 'votes': 55}, {'last_name': 'wells-r', 'votes': 23}]",31639,530623,453,65,{}
Rhode Island,2024-11-06 01:28:52.638000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 34044}, {'last_name': 'trump-d', 'votes': 38026}, {'last_name': 'kennedy-r', 'votes': 960}, {'last_name': 'stein-j', 'votes': 448}, {'last_name': 'oliver-c', 'votes': 303}, {'last_name': 'de_la_cruz-c', 'votes': 124}, {'last_name': 'wells-r', 'votes': 60}]",73965,530623,453,117,{}
Rhode Island,2024-11-06 01:35:50.626000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 142440}, {'last_name': 'trump-d', 'votes': 128460}, {'last_name': 'kennedy-r', 'votes': 3352}, {'last_name': 'stein-j', 'votes': 1854}, {'last_name': 'oliver-c', 'votes': 1084}, {'last_name': 'de_la_cruz-c', 'votes': 758}, {'last_name': 'wells-r', 'votes': 224}]",278172,530749,453,415,{}
Rhode Island,2024-11-06 01:39:51+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 147255}, {'last_name': 'trump-d', 'votes': 133082}, {'last_name': 'kennedy-r', 'votes': 3455}, {'last_name': 'stein-j', 'votes': 1927}, {'last_name': 'oliver-c', 'votes': 1111}, {'last_name': 'de_la_cruz-c', 'votes': 776}, {'last_name': 'wells-r', 'votes': 239}]",287845,530749,453,422,{}
Rhode Island,2024-11-06 02:11:23.958000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 188572}, {'last_name': 'trump-d', 'votes': 164018}, {'last_name': 'kennedy-r', 'votes': 3954}, {'last_name': 'stein-j', 'votes': 2208}, {'last_name': 'oliver-c', 'votes': 1257}, {'last_name': 'de_la_cruz-c', 'votes': 885}, {'last_name': 'wells-r', 'votes': 274}]",361168,530749,453,431,{}
Rhode Island,2024-11-06 02:30:45.723000+00:00,Rhode Island,R.I.,0,"[{'last_name': 'harris-k', 'votes': 220326}, {'last_name': 'trump-d', 'votes': 183069}, {'last_name': 'kennedy-r', 'votes': 4267}, {'last_name': 'stein-j', 'votes': 2429}, {'last_name': 'oliver-c', 'votes': 1358}, {'last_name': 'de_la_cruz-c', 'votes': 976}, {'last_name': 'wells-r', 'votes': 300}]",412725,530749,453,435,{}
Michigan,2024-11-06 01:16:35.516000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 94358}, {'last_name': 'trump-d', 'votes': 34776}, {'last_name': 'stein-j', 'votes': 704}, {'last_name': 'kennedy-r', 'votes': 429}, {'last_name': 'oliver-c', 'votes': 357}, {'last_name': 'west-c', 'votes': 153}, {'last_name': 'terry-r', 'votes': 93}, {'last_name': 'kishore-j', 'votes': 49}]",130919,6024067,4511,2,{}
Michigan,2024-11-06 01:21:54.091000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 149551}, {'last_name': 'trump-d', 'votes': 92352}, {'last_name': 'stein-j', 'votes': 2017}, {'last_name': 'kennedy-r', 'votes': 1007}, {'last_name': 'oliver-c', 'votes': 973}, {'last_name': 'west-c', 'votes': 308}, {'last_name': 'terry-r', 'votes': 208}, {'last_name': 'kishore-j', 'votes': 89}]",246505,6024067,4511,5,{}
Michigan,2024-11-06 01:27:13.774000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 170596}, {'last_name': 'trump-d', 'votes': 122375}, {'last_name': 'stein-j', 'votes': 2389}, {'last_name': 'kennedy-r', 'votes': 1258}, {'last_name': 'oliver-c', 'votes': 1207}, {'last_name': 'west-c', 'votes': 361}, {'last_name': 'terry-r', 'votes': 259}, {'last_name': 'kishore-j', 'votes': 114}]",298559,6024067,4511,7,{}
Michigan,2024-11-06 01:27:13.774000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 170596}, {'last_name': 'trump-d', 'votes': 122375}, {'last_name': 'stein-j', 'votes': 2389}, {'last_name': 'kennedy-r', 'votes': 1258}, {'last_name': 'oliver-c', 'votes': 1207}, {'last_name': 'west-c', 'votes': 361}, {'last_name': 'terry-r', 'votes': 259}, {'last_name': 'kishore-j', 'votes': 114}]",298559,6024067,4511,7,{}
Michigan,2024-11-06 01:37:54.902000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 190799}, {'last_name': 'trump-d', 'votes': 142147}, {'last_name': 'stein-j', 'votes': 2752}, {'last_name': 'kennedy-r', 'votes': 1455}, {'last_name': 'oliver-c', 'votes': 1371}, {'last_name': 'west-c', 'votes': 407}, {'last_name': 'terry-r', 'votes': 301}, {'last_name': 'kishore-j', 'votes': 124}]",339356,6024067,4511,33,{}
Michigan,2024-11-06 01:41:44.984000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 233483}, {'last_name': 'trump-d', 'votes': 174808}, {'last_name': 'stein-j', 'votes': 3652}, {'last_name': 'kennedy-r', 'votes': 1769}, {'last_name': 'oliver-c', 'votes': 1657}, {'last_name': 'west-c', 'votes': 529}, {'last_name': 'terry-r', 'votes': 381}, {'last_name': 'kishore-j', 'votes': 143}]",416422,6024067,4511,39,{}
Michigan,2024-11-06 02:11:06.777000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 310584}, {'last_name': 'trump-d', 'votes': 269381}, {'last_name': 'stein-j', 'votes': 4726}, {'last_name': 'kennedy-r', 'votes': 2532}, {'last_name': 'oliver-c', 'votes': 2385}, {'last_name': 'west-c', 'votes': 699}, {'last_name': 'terry-r', 'votes': 553}, {'last_name': 'kishore-j', 'votes': 196}]",591056,6024067,4511,89,{}
Michigan,2024-11-06 02:30:28.328000+00:00,Michigan,Mich.,0,"[{'last_name': 'harris-k', 'votes': 381555}, {'last_name': 'trump-d', 'votes': 324627}, {'last_name': 'stein-j', 'votes': 5601}, {'last_name': 'kennedy-r', 'votes': 3081}, {'last_name': 'oliver-c', 'votes': 2909}, {'last_name': 'west-c', 'votes': 836}, {'last_name': 'terry-r', 'votes': 665}, {'last_name': 'kishore-j', 'votes': 238}]",719512,5899539,4511,200,{}
North Carolina,2024-11-06 01:16:36.014000+00:00,North Carolina,N.C.,0,"[{'last_name': 'harris-k', 'votes': 265442}, {'last_name': 'trump-d', 'votes': 243388}, {'last_name': 'stein-j', 'votes': 1958}, {'last_name': 'oliver-c', 'votes': 1740}, {'last_name': 'west-c', 'votes': 794}, {'last_name': 'terry-r', 'votes': 678}]",514000,5947106,2658,97,{}
North Carolina,2024-11-06 01:22:40.232000+00:00,North Carolina,N.C.,0,"[{'last_name': 'harris-k', 'votes': 316930}, {'last_name': 'trump-d', 'votes': 280280}, {'last_name': 'stein-j', 'votes': 2369}, {'last_name': 'oliver-c', 'votes': 2081}, {'last_name': 'west-c', 'votes': 944}, {'last_name': 'terry-r', 'votes': 778}]",603382,5947106,2658,155,{}
North Carolina,2024-11-06 01:27:41.950000+00:00,North Carolina,N.C.,0,"[{'last_name': 'harris-k', 'votes': 379088}, {'last_name': 'trump-d', 'votes': 360523}, {'last_name': 'stein-j', 'votes': 2738}, {'last_name': 'oliver-c', 'votes': 2550}, {'last_name': 'west-c', 'votes': 1156}, {'last_name': 'terry-r', 'votes': 962}]",747017,5946530,2658,242,{}
